id,left,top,mean_x,mean_y,mean_ndvi,stddev_ndvi,ndvi_water,ndvi_sand,ndvi_wasteland,ndvi_grass,ndvi_argoforests,ndvi_forest,mean_ndwi,stddev_ndwi,mean_ndbi,stddev_ndbi,mean_ui,stddev_ui,mean_laterite,stddev_laterite,mean_biotite,stddev_biotite,mean_fe3+,stddev_fe3+,mean_gossan,stddev_gossan,mean_fe2+,stddev_fe2+,mean_elv,std_elv,average_jan,average_feb,average_march,average_april,average_may,average_june,average_july,average_aug,average_sep,average_oct,average_nov,average_dec,annual_temp,average_jan_rain,average_feb_rain,average_march_rain,average_april_rain,average_june_rain,average_oct_rain,average_nov_rain
80328,67.51,25.16,67.485,25.135,0.082262118,0.042893403,12,62712,238453,9227,402,0,-0.161865891,0.036068308,0.161865891,0.036068308,0.047310219,0.049449742,1.262275664,0.04787528,0.7932889,0.028589934,1.211593309,0.037257934,1.637936816,0.078021764,1.930540562,0.087465418,201.5533147,30.67776767,27.29,33.06,37.89,27,35.53,40.62,39.91,37.88,39.69,42.67,35.3,30.2,35.59,0.000628534,1.07E-06,0.000328409,0.000125355,0.000696559,0.000380222,
80333,67.76,25.16,67.735,25.135,0.089102141,0.048747708,0,69234,228774,12440,358,0,-0.122616391,0.037598921,0.122616391,0.037598921,-0.00063612,0.059056961,1.283818266,0.072258202,0.781222563,0.040947874,1.210984408,0.049805772,1.533988694,0.092860552,1.832225729,0.080427253,137.1635679,12.07845222,27.51,34.15,38.92,27.28,35.2,43.19,42.55,40.65,40.94,42.8,35.55,30.6,36.61,0.00062393,5.32E-06,0.000336441,0.000123327,0.000728904,0.00038734,
80338,68.01,25.16,67.985,25.135,0.066875929,0.029327854,1,125765,183171,1816,53,0,-0.147837172,0.019538054,0.147837172,0.019538054,0.023299872,0.029469842,1.286983745,0.056081435,0.778411903,0.032462696,1.226587421,0.029001703,1.542976809,0.089116254,1.86517963,0.048818987,48.75840024,4.719983808,28.56,34.52,40.79,26.77,36.42,45.72,43.54,41.2,40.52,43.88,36.83,30.97,37.48,0.000434923,4.45E-06,0.000319649,0.000113388,0.000568571,0.000341271,
80343,68.26,25.16,68.235,25.135,0.107631127,0.104179672,9848,86776,159902,46138,7879,263,-0.037428074,0.074000394,0.037428074,0.074000394,-0.088917975,0.113697938,1.299340489,0.134208461,0.777008713,0.07246512,1.072134032,0.077851108,1.360336641,0.20057751,1.793288482,0.130264046,16.18543512,3.144701462,23.61,28.36,33.69,25.27,35.17,36.65,33.24,32.27,32.56,33.82,29.15,24.4,30.68,0.000301144,1.20E-06,0.000200572,7.30E-05,0.000654769,0.000334674,
80348,68.51,25.16,68.485,25.135,0.173606591,0.141400873,2770,57172,142339,64380,39117,5028,0.020146458,0.107684775,-0.020146458,0.107684775,-0.1753239,0.160196746,1.399188754,0.208463825,0.728870678,0.096191189,1.026665701,0.103479923,1.397541714,0.23409606,1.716282182,0.129314165,17.43265967,1.948466808,22.39,27.87,32.65,28.61,35.3,35.57,33.26,30.52,32.51,34.73,29.78,24.84,30.67,0.000257748,9.27E-06,0.000179588,5.64E-05,0.000710274,0.00095148,
80353,68.76,25.16,68.735,25.135,0.0938053,0.060566176,0,101685,185236,23541,344,0,-0.058362676,0.038816519,0.058362676,0.038816519,-0.071745977,0.062224577,1.301444116,0.082892761,0.771296757,0.04614138,1.108998604,0.041633618,1.36236823,0.109757,1.775044336,0.07828802,15.73872291,1.466433651,23.39,29.42,35.45,27.26,36.45,36.86,34.16,30.01,30.91,33.79,29.34,24.65,30.97,0.000146015,2.26E-05,9.51E-05,4.42E-05,0.001090786,0.001155382,
80358,69.01,25.16,68.985,25.135,0.163161007,0.1022196,0,19494,192896,82586,14656,1174,-0.010241115,0.076853638,0.010241115,0.076853638,-0.139021319,0.117090817,1.363798833,0.13926218,0.74029668,0.069567835,1.056277775,0.07759142,1.432531965,0.144760996,1.725777977,0.109141495,13.03995188,1.616055217,24.09,29.77,35.21,26.47,34.12,38.35,36.17,32.46,31.39,34.65,30.2,25.94,31.57,0.000116086,2.48E-05,3.22E-05,1.98E-05,0.001167863,0.001163653,
80363,69.26,25.16,69.235,25.135,0.127971082,0.074956599,0,36150,221489,49690,3454,23,-0.037559925,0.055518716,0.037559925,0.055518716,-0.108770101,0.08194738,1.346998707,0.092519736,0.745615078,0.047334373,1.081156284,0.057107704,1.401644531,0.111200257,1.740780905,0.086747685,10.85913691,1.426236873,24.08,29.58,34.64,26.94,34.12,39.86,36.14,32.56,30.6,34.58,30.64,25.77,31.63,0.000131257,5.21E-06,5.41E-05,9.09E-06,0.000958473,0.001120428,
80368,69.51,25.16,69.485,25.135,,,0,36314,210332,44950,6988,411,,,,,,,,,,,,,,,,,9.366615632,1.472007976,25.14,31.61,36.26,29.83,38.6,39.26,36.69,35.68,32.92,38.14,31.74,26.2,33.51,8.30E-05,8.65E-06,4.40E-05,5.64E-06,0.000620718,0.000694738,
80373,69.76,25.16,69.735,25.135,0.060062257,0.017908675,0,117066,193735,5,0,0,-0.138297105,0.013953457,0.138297105,0.013953457,0.048751794,0.012029055,1.198726537,0.035058647,0.83493327,0.024393518,1.169737232,0.019551976,1.491931559,0.077244068,1.957943347,0.029424683,38.45334419,12.14779139,31.15,36.74,41.22,29.43,40.61,44.56,40.85,36.41,35.65,40.85,35.48,31.35,37.03,3.15E-05,4.91E-06,1.87E-05,6.04E-06,0.000580999,0.000353586,
80378,70.01,25.16,69.985,25.135,0.056300876,0.017370737,0,154515,156223,68,0,0,-0.117262794,0.01408982,0.117262794,0.01408982,0.03797935,0.01618706,1.173236006,0.020056741,0.852601076,0.014606709,1.206071504,0.019271537,1.417663848,0.050197503,1.908867268,0.033119583,68.32746384,9.908196346,30.86,36.3,40.92,33.08,42.22,44.09,42.83,36.56,40.34,42.03,36.16,32.22,38.13,7.40E-06,7.77E-07,6.51E-06,1.25E-05,0.000728425,0.000358413,
80383,70.26,25.16,70.235,25.135,0.065057592,0.019511607,0,93896,216778,132,0,0,-0.118511033,0.012484302,0.118511033,0.012484302,0.033934577,0.021056115,1.186157056,0.035082852,0.843799058,0.024802034,1.224489585,0.018769144,1.44654508,0.052057318,1.888046981,0.042720427,101.4138745,11.79030519,30.32,35.55,39.75,33.17,40.1,43.75,42.16,38.47,38.29,41.79,36.02,32.56,37.66,1.55E-05,2.20E-07,1.88E-05,1.99E-05,0.00055277,0.000339127,
80388,70.51,25.16,70.485,25.135,0.061515543,0.019071188,0,129137,181505,164,0,0,-0.119023185,0.013215834,0.119023185,0.013215834,0.043256372,0.018814007,1.165211675,0.027219671,0.858673932,0.019602259,1.22279261,0.019924919,1.437909049,0.054502982,1.909230131,0.040272753,128.4006114,11.89960811,29.18,35.24,39.12,32.19,39.62,43.88,39.8,38.13,39.86,42,36.22,32.81,37.34,1.31E-05,4.84E-08,2.92E-05,4.48E-05,0.000521117,0.000346544,
80393,70.76,25.16,70.735,25.135,0.073382303,0.019650033,0,40519,269420,859,8,0,-0.131000785,0.01356007,0.131000785,0.01356007,0.041940374,0.020106247,1.197274313,0.035911794,0.835966391,0.025131065,1.22638276,0.020761229,1.50918721,0.0651272,1.904108415,0.042258222,135.2242906,12.40199407,28.08,34.15,39.09,29.55,37.46,43.52,39.04,36.17,39.46,41.78,35.16,31.8,36.27,1.58E-05,2.42E-08,1.95E-05,3.50E-05,0.000677835,0.000375694,
80643,66.76,25.11,66.735,25.085,0.077916137,0.023103348,0,34310,276581,473,0,0,-0.192367968,0.022499534,0.192367968,0.022499534,0.082721188,0.026702376,1.251644378,0.043205759,0.799900245,0.027645,1.166213917,0.02536745,1.729764713,0.106791782,2.040019655,0.05839767,78.44427879,22.86470766,27.13,32.63,36.43,27.73,36.54,37.98,39.33,29.25,34.63,38.69,34.06,30.21,33.72,0.000519823,1.06E-05,0.000196051,6.23E-05,0.000771455,0.000398333,
80648,67.01,25.11,66.985,25.085,0.104216769,0.063798641,0,49354,232602,27861,1524,23,-0.127617676,0.054209457,0.127617676,0.054209457,0.015932189,0.081096189,1.256042445,0.084456708,0.799393026,0.048796943,1.135630709,0.0574518,1.600208566,0.110427185,1.927477583,0.107633511,70.17060186,26.10019273,26.66,31.82,36.62,26.76,34.07,37.87,38.16,33.07,34.59,37.79,32.72,29.82,33.33,0.000564272,4.27E-06,0.000281591,0.000119727,0.000558699,0.000343366,
80653,67.26,25.11,67.235,25.085,0.107144435,0.053232343,0,38190,251238,21640,284,12,-0.136157391,0.036041802,0.136157391,0.036041802,0.01178704,0.058274639,1.287047603,0.070869009,0.779258232,0.041466501,1.188356233,0.046992405,1.636650769,0.114423446,1.873272665,0.086624709,131.8138627,11.96650381,26.35,31.81,36.58,27.4,36.68,37.69,38.37,33.4,36.31,38.09,33.12,29.23,33.75,0.000538499,7.96E-06,0.000286263,0.00016292,0.000608058,0.000332892,
80658,67.51,25.11,67.485,25.085,0.062378085,0.029968887,0,152195,156554,2552,63,0,-0.162937398,0.027068435,0.162937398,0.027068435,0.05566896,0.037165217,1.243808372,0.045648161,0.805029001,0.028781766,1.204746599,0.033293879,1.576959828,0.082656926,1.951590839,0.070688544,193.9710825,18.21140947,26.61,32.47,37.16,28.36,36.27,39.87,40.62,38.48,38.6,41.28,34.23,29.66,35.3,0.000628534,1.07E-06,0.000328409,0.000125355,0.000710274,0.00095148,
80663,67.76,25.11,67.735,25.085,0.070330289,0.029261849,0,106920,202432,2012,0,0,-0.146932979,0.025117849,0.146932979,0.025117849,0.03110138,0.039735988,1.264528237,0.050833851,0.792028558,0.030672205,1.23185121,0.033249334,1.549988438,0.070304679,1.879804056,0.065514545,125.077301,10.77374863,27.55,33.95,38.83,28.16,39.74,44.07,41.94,39.58,41.1,43.26,35.95,30.84,37.08,0.00062393,5.32E-06,0.000336441,0.000123327,0.001090786,0.001155382,
80668,68.01,25.11,67.985,25.085,0.058014446,0.029489865,0,183039,126019,2241,65,0,-0.157286424,0.024462449,0.157286424,0.024462449,0.022691609,0.036364835,1.313861012,0.057756661,0.762507323,0.03209328,1.234802257,0.031378394,1.545043711,0.082244623,1.859359592,0.057619693,44.33708941,9.418913233,28.08,33.95,40.73,26.82,35.87,46.7,43.76,40.43,41.41,44.12,36.47,30.44,37.4,0.000434923,4.45E-06,0.000319649,0.000113388,0.001167863,0.001163653,
80673,68.26,25.11,68.235,25.085,0.112819465,0.110356462,2752,110083,138104,46566,13806,53,-0.044602363,0.078291846,0.044602363,0.078291846,-0.08430191,0.124443587,1.308964813,0.153688642,0.773398787,0.081119861,1.062327308,0.077069728,1.391092291,0.187052003,1.813513187,0.146974122,14.65687196,3.39492169,23.68,28.85,33.67,29.13,36.67,36.83,33.76,30.4,32.13,34.2,29.4,25.09,31.15,0.000301144,1.20E-06,0.000200572,7.30E-05,0.000958473,0.001120428,
80678,68.51,25.11,68.485,25.085,0.057377314,0.056411574,0,204444,94803,11331,773,13,-0.073975187,0.038240532,0.073975187,0.038240532,-0.036932786,0.059951274,1.251819414,0.076261741,0.801483087,0.043783513,1.115472759,0.038567529,1.306809939,0.113506491,1.832191197,0.083417367,16.14137631,1.539558719,23.54,29.01,33.44,28.56,36.68,37.09,32.09,29.17,30.61,33.46,29.79,26.03,30.79,0.000257748,9.27E-06,0.000179588,5.64E-05,0.000620718,0.000694738,
80683,68.76,25.11,68.735,25.085,0.07484221,0.064010322,41,161865,130504,17577,1369,8,-0.072800227,0.043726975,0.072800227,0.043726975,-0.05255508,0.067733801,1.289360106,0.083151474,0.778501818,0.045641159,1.119627349,0.047391519,1.350200152,0.110712055,1.802063855,0.080902236,15.23424323,1.410617614,23.62,29,35.06,29.48,38.22,37.23,33.29,30.56,30.29,32.8,28.2,23.81,30.96,0.000146015,2.26E-05,9.51E-05,4.42E-05,0.000580999,0.000353586,
80688,69.01,25.11,68.985,25.085,0.157657854,0.099695052,0,17258,211107,65976,15515,1508,-0.02388754,0.073931957,0.02388754,0.073931957,-0.122549588,0.110052112,1.353445774,0.128146852,0.744741557,0.062623629,1.069370576,0.074465798,1.454274579,0.137395828,1.73750652,0.1028716,13.6414732,1.692233742,24.42,29.68,34.85,29.57,40.37,39.51,36.88,33.3,30.58,33.85,29.65,25.37,32.34,0.000116086,2.48E-05,3.22E-05,1.98E-05,0.000728425,0.000358413,
80693,69.26,25.11,69.235,25.085,0.12206045,0.078441444,0,61709,195009,51491,3127,28,-0.043569841,0.055595079,0.043569841,0.055595079,-0.09603265,0.084295503,1.328791736,0.09450404,0.756079348,0.050033723,1.093282685,0.058822136,1.402399282,0.117976117,1.752413927,0.093442733,9.979618451,1.510008261,23.91,29.7,34.84,33.35,39.62,39.2,36.17,32.88,30.85,34.01,30.5,25.38,32.53,0.000131257,5.21E-06,5.41E-05,9.09E-06,0.00055277,0.000339127,
80698,69.51,25.11,69.485,25.085,0.102402911,0.074612676,0,84511,192525,30643,3438,247,-0.071288267,0.045703199,0.071288267,0.045703199,-0.040883307,0.071148185,1.255710519,0.08191076,0.799417948,0.047283818,1.142740073,0.054889301,1.425156312,0.131577003,1.806756433,0.0850997,9.110272066,1.723395279,25.35,32.05,36.37,31.89,38.7,40.3,36.49,36.16,33.54,38.36,32.26,26.97,34.04,8.30E-05,8.65E-06,4.40E-05,5.64E-06,0.000521117,0.000346544,
80703,69.76,25.11,69.735,25.085,0.061688056,0.019766786,0,115962,195396,6,0,0,-0.138169281,0.015277991,0.138169281,0.015277991,0.052062441,0.013668498,1.190538919,0.035135869,0.840701205,0.024727482,1.174079695,0.018069226,1.497039349,0.08742813,1.962185705,0.031150099,39.43600525,8.589133989,31.4,36.99,41.64,29.38,38.31,43.81,40.36,36.13,35.6,40.36,35.47,31.39,36.74,3.15E-05,4.91E-06,1.87E-05,6.04E-06,0.000677835,0.000375694,
80708,70.01,25.11,69.985,25.085,0.055705316,0.018512311,0,169973,141280,111,0,0,-0.120783617,0.012872687,0.120783617,0.012872687,0.041805026,0.015197676,1.172684222,0.021012597,0.853019842,0.015175544,1.211434174,0.018253836,1.426283771,0.054205298,1.913408679,0.032332522,71.27927812,10.61906207,30.94,36.53,41.27,27.63,37.18,44.23,43.79,35.22,39.67,41.71,36.22,32.47,37.24,7.40E-06,7.77E-07,6.51E-06,1.25E-05,0.000771455,0.000398333,
80713,70.26,25.11,70.235,25.085,0.060147641,0.016862982,0,134942,176389,33,0,0,-0.119688628,0.010756707,0.119688628,0.010756707,0.042249778,0.016961552,1.169189437,0.02905305,0.855787984,0.020847245,1.225112537,0.018655833,1.435671915,0.048968947,1.905297979,0.037314326,99.31082719,9.875754815,30.19,35.54,39.36,27.08,33.9,43.8,41.35,36.67,37.87,41.27,35.66,32.66,36.28,1.55E-05,2.20E-07,1.88E-05,1.99E-05,0.000558699,0.000343366,
80718,70.51,25.11,70.485,25.085,0.059051271,0.016686998,0,141272,170068,24,0,0,-0.126200653,0.013804082,0.126200653,0.013804082,0.05205833,0.017922862,1.161553327,0.023026884,0.861252104,0.016840907,1.224483049,0.019030308,1.451631916,0.051151826,1.927425425,0.039832443,124.5417887,13.33650276,29.45,35.09,38.5,27.75,36.12,46.22,40.38,39.12,39.19,42.25,36.13,33.1,36.94,1.31E-05,4.84E-08,2.92E-05,4.48E-05,0.000608058,0.000332892,
80723,70.76,25.11,70.735,25.085,0.065200441,0.018734071,0,100251,211058,55,0,0,-0.130684055,0.011769651,0.130684055,0.011769651,0.048947952,0.018597081,1.180093974,0.044597553,0.848581403,0.031444817,1.23376389,0.019980347,1.483775324,0.068029847,1.914446725,0.042858032,132.6013534,12.74331141,28.48,34.83,39.29,27.7,36.72,43.22,39.65,36.47,39.32,41.95,35.4,32.48,36.29,1.58E-05,2.42E-08,1.95E-05,3.50E-05,0.000710274,0.00095148,
80974,66.81,25.06,66.785,25.035,0.089150499,0.0462732,0,49599,249942,10958,307,0,-0.155284197,0.042080698,0.155284197,0.042080698,0.054494025,0.059093621,1.22839469,0.064773953,0.816178613,0.040387354,1.166673391,0.040658167,1.641957137,0.124664344,1.980963527,0.098827964,63.13420291,38.83381955,26.4,31.96,36.82,29.14,39.06,37.79,38.77,28.87,35.64,38.75,33.48,30.06,33.9,0.000519823,1.06E-05,0.000196051,6.23E-05,0.001090786,0.001155382,
80979,67.06,25.06,67.035,25.035,0.068341248,0.040373113,0,134918,170859,5029,0,0,-0.107186798,0.032620387,0.107186798,0.032620387,0.020774889,0.044703887,1.191552608,0.06238357,0.841404542,0.041275756,1.142307581,0.035645069,1.428250581,0.126650357,1.922648726,0.071106803,62.57365591,6.607716391,27.16,32.26,36.77,27.98,36.97,38.79,38.56,35.11,37.67,39.16,33.86,30.62,34.58,0.000564272,4.27E-06,0.000281591,0.000119727,0.001167863,0.001163653,
80984,67.31,25.06,67.285,25.035,0.064203876,0.047327323,0,168149,135234,6887,536,0,-0.134416935,0.034722676,0.134416935,0.034722676,0.030615368,0.050763376,1.234760301,0.065793311,0.812001795,0.040138714,1.199393545,0.045447184,1.496901894,0.127720801,1.90330428,0.079535109,121.1254389,27.63821225,26.86,32.73,36.98,29.35,37.6,38.8,37.15,35.02,39.31,40.29,34.05,30.08,34.85,0.000538499,7.96E-06,0.000286263,0.00016292,0.000958473,0.001120428,
80989,67.56,25.06,67.535,25.035,0.067486567,0.028456258,0,112339,196148,2308,11,0,-0.164366904,0.026786855,0.164366904,0.026786855,0.059907402,0.041097054,1.237129656,0.051826634,0.809685753,0.032679186,1.209550266,0.027809525,1.597331293,0.072713092,1.95839646,0.078191664,214.9312052,26.26973747,25.73,32.16,36.19,30.03,37.06,40.2,38.58,38.2,38.82,40.19,33.52,29.18,34.99,0.000628534,1.07E-06,0.000328409,0.000125355,0.000620718,0.000694738,
80994,67.81,25.06,67.785,25.035,0.064569699,0.020728839,0,116610,194083,113,0,0,-0.160810827,0.014866441,0.160810827,0.014866441,0.036427965,0.025611495,1.286860936,0.045474383,0.77800953,0.026948276,1.261378127,0.031896859,1.575623476,0.06121029,1.870278534,0.049846033,96.91065804,17.97126397,27.73,34.09,39.55,28.94,38.73,45.29,41.27,38.88,40.94,43.53,36.61,31.69,37.27,0.00062393,5.32E-06,0.000336441,0.000123327,0.000580999,0.000353586,
80999,68.06,25.06,68.035,25.035,0.01537332,0.103228251,43896,189729,71866,5027,288,0,-0.089183478,0.152915016,0.089183478,0.152915016,-0.045880485,0.162618527,1.323112842,0.077623118,0.7581751,0.041314345,1.180409484,0.117092011,1.345564983,0.420800401,1.807750043,0.161761318,33.42670322,16.20609363,23.93,30.38,35.77,30.71,41.43,38.83,38.27,36.49,37.3,38.95,32.35,27.11,34.29,0.000434923,4.45E-06,0.000319649,0.000113388,0.000728425,0.000358413,
81004,68.31,25.06,68.285,25.035,0.056211334,0.065550199,712,200801,96311,10413,2569,0,-0.078237518,0.061817223,0.078237518,0.061817223,-0.067361891,0.086467758,1.34847918,0.142714977,0.748957871,0.070550319,1.096296597,0.057228414,1.324070063,0.170899452,1.799743473,0.108839147,12.39053909,1.771978568,20.7,25.23,29.93,33.37,40.49,35.87,30.79,27.6,29.99,30.49,25.7,22.16,29.36,0.000301144,1.20E-06,0.000200572,7.30E-05,0.00055277,0.000339127,
81009,68.56,25.06,68.535,25.035,0.184344189,0.135456739,4,53219,133250,79768,43220,1345,0.009327137,0.093627685,-0.009327137,0.093627685,-0.164909783,0.148177874,1.394998906,0.195430831,0.729697754,0.092500761,1.028360907,0.096845522,1.448753274,0.185273054,1.724810332,0.118998675,16.35303249,1.339167633,22.52,27.37,31.3,33.2,41.23,35,30.55,28.58,30.62,33.5,29.41,25.73,30.75,0.000257748,9.27E-06,0.000179588,5.64E-05,0.000521117,0.000346544,
81014,68.81,25.06,68.785,25.035,0.104233477,0.088557456,4,116994,148104,39871,5612,221,-0.049262434,0.063029938,0.049262434,0.063029938,-0.08853156,0.098172968,1.327092109,0.120404923,0.759018423,0.060921803,1.090817777,0.064798044,1.370095268,0.129943874,1.7709652,0.099779309,14.58332663,1.445959063,23.6,29.03,34.65,31.41,41.39,36.72,31.65,29.66,30.44,31.88,27.94,24.21,31.05,0.000146015,2.26E-05,9.51E-05,4.42E-05,0.000677835,0.000375694,
81019,69.06,25.06,69.035,25.035,0.132270452,0.073884135,0,20926,234116,52316,3389,59,-0.035623797,0.055543799,0.035623797,0.055543799,-0.101674678,0.08271738,1.322638237,0.091112156,0.759389458,0.048660855,1.084302555,0.059428087,1.408692561,0.115534826,1.750146941,0.086123439,12.33904205,2.172227871,24.15,29.74,35.21,29.03,37.03,39.6,37.39,32.07,31.39,34.6,30.49,24.97,32.14,0.000116086,2.48E-05,3.22E-05,1.98E-05,0.000771455,0.000398333,
81024,69.31,25.06,69.285,25.035,0.141758781,0.086293604,0,40940,195715,67113,6354,127,-0.033279753,0.060653237,0.033279753,0.060653237,-0.115801018,0.091105543,1.356370689,0.105643941,0.741404453,0.053228644,1.078985202,0.061393736,1.431309142,0.12472829,1.733715016,0.095359846,9.652953125,1.589213491,23.92,29.34,34.17,28.42,36.08,38.78,37.99,33.12,31.79,35.6,30.58,25.38,32.1,0.000131257,5.21E-06,5.41E-05,9.09E-06,0.000558699,0.000343366,
81029,69.56,25.06,69.535,25.035,0.101569223,0.065502021,5,72535,208349,27825,1409,126,-0.086316281,0.043956063,0.086316281,0.043956063,-0.028239414,0.067477919,1.26134911,0.077187213,0.795533362,0.045261194,1.131239585,0.052277849,1.465781775,0.133036803,1.838779851,0.092127167,8.996994059,3.608263408,27.61,32.9,37.24,26.23,35.79,41.64,36.58,37.26,32.83,37.31,31.86,26.97,33.68,8.30E-05,8.65E-06,4.40E-05,5.64E-06,0.000608058,0.000332892,
81034,69.81,25.06,69.785,25.035,0.048114579,0.017328706,0,226822,83369,58,0,0,-0.124923271,0.012783824,0.124923271,0.012783824,0.055259002,0.01508686,1.151030495,0.017419185,0.868991745,0.012972826,1.18695551,0.018060473,1.416616395,0.054033623,1.960170605,0.034157725,52.95521978,11.65882758,31.6,36.87,41.62,25.31,33.5,44.59,41.55,37.97,39.49,42.38,36.35,32.1,36.94,3.15E-05,4.91E-06,1.87E-05,6.04E-06,0.000841611,0.000341799,
81039,70.06,25.06,70.035,25.035,0.063587828,0.01922655,0,109448,200773,28,0,0,-0.128583041,0.013099232,0.128583041,0.013099232,0.037881508,0.015582573,1.201194202,0.038252,0.833329809,0.026163316,1.221465146,0.02139685,1.472751693,0.069253553,1.898211211,0.038180961,77.85841683,10.33198261,30.69,36.23,40.37,28.24,37.47,43.85,43.12,36.37,36.68,41.36,36.1,32.68,36.93,7.40E-06,7.77E-07,6.51E-06,1.25E-05,0.000664996,0.001237907,
81044,70.31,25.06,70.285,25.035,0.059338725,0.016219028,0,142450,167763,36,0,0,-0.124349539,0.012144962,0.124349539,0.012144962,0.050404933,0.017681901,1.161056313,0.024503122,0.861663889,0.017728127,1.215946449,0.016276695,1.446767242,0.043953422,1.929387975,0.036442023,99.46804163,7.123807501,30.05,35.58,40.05,29.36,39.3,43.8,41.61,38.61,38.16,41.87,35.52,33.15,37.25,1.55E-05,2.20E-07,1.88E-05,1.99E-05,0.000729751,0.001209094,
81049,70.56,25.06,70.535,25.035,0.059962901,0.016581316,0,137471,172661,117,0,0,-0.130059597,0.010461657,0.130059597,0.010461657,0.054748702,0.018222191,1.164582609,0.032205105,0.859326476,0.022930156,1.22678165,0.016672171,1.465681888,0.050382297,1.931893866,0.038282574,111.9596345,5.293376752,29.48,35.27,38.66,28.5,38.96,45.14,40.56,37.45,38.66,42.05,35.92,33.49,37.01,1.31E-05,4.84E-08,2.92E-05,4.48E-05,0.000757099,0.001076167,
81054,70.81,25.06,70.785,25.035,0.060509816,0.021084925,0,140826,169018,405,0,0,-0.127942749,0.011723772,0.127942749,0.011723772,0.050478261,0.017982009,1.169470103,0.029351143,0.855601888,0.021158051,1.230125029,0.022371787,1.461509046,0.06310358,1.920264336,0.039542206,116.789021,15.10161388,29.84,35.07,39.61,29.64,37.67,43.25,40.42,35.44,39.09,42.26,35.76,32.6,36.72,1.58E-05,2.42E-08,1.95E-05,3.50E-05,0.000751598,0.001442366,
81305,66.86,25.01,66.835,24.985,0.066637742,0.027167712,0,116831,192584,1389,2,0,-0.167401369,0.027685392,0.167401369,0.027685392,0.071831914,0.036759933,1.215199288,0.046342228,0.824075629,0.030395592,1.168866335,0.03079667,1.605983604,0.098100878,2.014099406,0.069155128,39.35310935,17.35004618,28.07,33.5,38.63,29,36.41,39.83,40.08,33.53,36.55,40.38,35.13,31.81,35.24,0.000449244,1.29E-05,0.000157741,6.68E-05,0.000602073,0.001100618,
81310,67.11,25.01,67.085,24.985,0.087101053,0.049658445,0,74377,222277,13937,215,0,-0.097833407,0.041191932,0.097833407,0.041191932,0.001992658,0.059877354,1.214366228,0.065701839,0.82566926,0.040820255,1.132585986,0.043181933,1.45533027,0.119972057,1.894825293,0.086227413,54.75642969,6.791240667,26.31,30.57,34.84,28.6,39.56,36.97,35.63,34.77,36.06,37.41,32.18,28.64,33.46,0.000484198,7.87E-06,0.000171561,5.72E-05,0.00053181,0.000719775,
81315,67.36,25.01,67.335,24.985,0.101306603,0.042639108,0,17875,281434,11125,372,0,-0.135055951,0.03133061,0.135055951,0.03133061,0.016527963,0.049612739,1.27140747,0.06044672,0.788241057,0.036345616,1.198256597,0.042210069,1.611798871,0.089474222,1.874089561,0.076805005,95.96903605,7.116179033,26.81,32.56,36.54,30.3,40.44,39.02,37.31,34.28,37.5,38.56,33.13,29.35,34.65,0.000466447,6.00E-06,0.00017731,9.24E-05,0.000525649,0.000502508,
81320,67.61,25.01,67.585,24.985,0.074850003,0.021828209,0,40760,269467,579,0,0,-0.160408422,0.020756678,0.160408422,0.020756678,0.042968057,0.028247021,1.268872834,0.038000887,0.788808131,0.023581286,1.219942504,0.028004675,1.607330875,0.063634267,1.911690025,0.055526203,153.6608207,35.74643551,27.37,33.36,37.48,33.32,40.4,40.8,40.42,38.25,39.49,41.28,35.12,30.89,36.52,0.000535382,1.15E-06,0.000175923,9.89E-05,0.000432278,0.000414809,
81325,67.86,25.01,67.835,24.985,0.056136368,0.021870886,0,194299,116453,54,0,0,-0.167661628,0.014888062,0.167661628,0.014888062,0.052352432,0.024128839,1.263959061,0.040738739,0.791959389,0.025011535,1.240281816,0.02804919,1.571169829,0.063799995,1.918495814,0.042643948,59.19151043,8.062020349,27.97,33.55,39.47,31.46,41.18,44.49,41.5,38.58,41.26,43.82,36.33,31.54,37.6,0.000486553,2.78E-06,0.000153058,7.79E-05,0.000493642,0.000424533,
81330,68.11,25.01,68.085,24.985,0.066051395,0.109546867,16624,153265,105973,29398,5443,103,-0.033702856,0.121191365,0.033702856,0.121191365,-0.112870537,0.149473642,1.358140029,0.134997873,0.743135525,0.069583951,1.086435075,0.115642796,1.284607472,0.344067042,1.758950374,0.152954455,15.56417413,6.304960587,21.94,26.69,31.46,31.25,38.53,34.78,33.24,30.12,31.94,33.53,28.6,23.85,30.49,0.000328541,2.21E-06,0.000149525,7.11E-05,0.000546221,0.000472337,
81335,68.36,25.01,68.335,24.985,0.117544127,0.110928847,358,106069,138053,53570,12631,125,-0.027292266,0.080007268,0.027292266,0.080007268,-0.115140506,0.120470046,1.344825486,0.145675882,0.751351615,0.072343491,1.052785242,0.087883688,1.363598,0.216306217,1.769978861,0.108739153,13.8832734,1.618724655,22.75,27.22,32.78,28.39,37.63,35.13,32.25,29.85,30.48,32.31,28.34,24.55,30.14,0.000248,1.93E-06,0.000142132,5.90E-05,0.000625546,0.000500268,
